	MR	ARI_o	ARI_r	Time
198	0.05	0.8385559896121899	0.8366166197771671	0.14928
199	0.05	0.7972226116527935	0.7978045308213995	0.1578
200	0.1	0.8141186472084088	0.8194553000429898	0.15267
201	0.1	0.845647992368987	0.8582335936096548	0.15176
202	0.1	0.8702362061393956	0.8713830083524443	0.15829
203	0.1	0.8425676681347587	0.8466188932533852	0.15036
204	0.1	0.8499929968402662	0.8547409857637628	0.15493
205	0.1	0.8016354286125265	0.8048114275377589	0.14792
206	0.1	0.8242651845976074	0.8276892355700854	0.1538
207	0.1	0.8556079580000227	0.8590446538390981	0.19437
208	0.1	0.805269431881987	0.818051597749637	0.16013
209	0.1	0.8353835807325972	0.8370685370361174	0.15778
210	0.1	0.7948172710630874	0.8019366800433724	0.15152
211	0.1	0.8096272613064585	0.8175640811142213	0.15735
212	0.1	0.8151545789206313	0.8206154311392829	0.15122
213	0.1	0.828569013399481	0.8363153555712911	0.15508
214	0.1	0.8301559322449508	0.8354278822479175	0.15678
215	0.1	0.8115187253228825	0.8175770021279742	0.158
216	0.1	0.7427629807862155	0.7476821608219482	0.15857
217	0.1	0.8691504180653613	0.8797688544747314	0.15163
218	0.1	0.8042990210792769	0.8077137517472821	0.18047
219	0.1	0.8334364551306105	0.8359610492760353	0.15324
220	0.1	0.8107991545901574	0.8157742646853383	0.15204
221	0.1	0.8378954474515986	0.8413231167154593	0.20469
222	0.1	0.7913590352820519	0.796688355563472	0.18386
223	0.1	0.8046638626068839	0.8062252376527017	0.15538
224	0.1	0.8185071883963674	0.8162342332894054	0.15208
225	0.1	0.8072547881243503	0.8214523166341036	0.1954
226	0.1	0.8578229302550514	0.8662482732700952	0.1533
227	0.1	0.8200303947403129	0.8305356808101771	0.15228
228	0.1	0.8358021425677733	0.8436054440954113	0.16047
229	0.1	0.8536239932771316	0.854095599430114	0.14813
230	0.1	0.8031726318649648	0.7987365751893493	0.16135
231	0.1	0.8153033559470392	0.8139408473303096	0.15692
232	0.1	0.8222888236039193	0.8304712065512915	0.16865
233	0.1	0.8717555588481538	0.8748788765774587	0.16755
234	0.1	0.8682684818098143	0.873812504592573	0.16855
235	0.1	0.8146898165584328	0.8199334217074082	0.15022
236	0.1	0.8204741976052738	0.8209339463765841	0.18877
237	0.1	0.8620527145321519	0.8675166935477514	0.19721
238	0.1	0.7828683099179495	0.7875301722305464	0.28155
239	0.1	0.824253547448026	0.8368113504690393	0.15215
240	0.1	0.8358510820906575	0.8457761139249683	0.1526
241	0.1	0.8375268516071983	0.8476287540812658	0.17994
242	0.1	0.8236862574303129	0.8315107382697573	0.15675
243	0.1	0.8056586452109404	0.8106359309517955	0.15
244	0.1	0.8080268892626239	0.8151091195551227	0.1511
245	0.1	0.7840732446845737	0.7838295558947465	0.15315
246	0.1	0.8180601810231344	0.8152709817073134	0.15159
247	0.1	0.7957618614895493	0.7952377217900074	0.15657
248	0.1	0.8007798776922535	0.7994322168297644	0.15047
249	0.1	0.8259436096698777	0.820353024016309	0.15165
250	0.1	0.8134690975949512	0.8211158559345549	0.21057
251	0.1	0.8542943046881252	0.8552322669601914	0.17343
252	0.1	0.8271051898401021	0.8299708309600902	0.1591
253	0.1	0.8246953620705753	0.8285371145258367	0.15248
254	0.1	0.8450339741181195	0.8535913643354072	0.15752
255	0.1	0.839859446973248	0.8391601505176578	0.16591
256	0.1	0.7859479298374422	0.783523596820828	0.15241
257	0.1	0.8252999017909238	0.8297971995307875	0.21698
258	0.1	0.8072056903870993	0.8123446766560567	0.1945
259	0.1	0.8539321456976956	0.8647689788151631	0.14781
260	0.1	0.8023871951257022	0.7996817353829324	0.17151
261	0.1	0.8300337071792836	0.8315108425506703	0.2251
262	0.1	0.8042056122281224	0.8086993651807545	0.18056
263	0.1	0.8240006330085272	0.8344279514352515	0.15839
264	0.1	0.8185363992859374	0.8244046311870448	0.15595
265	0.1	0.843502458110635	0.8536385250434938	0.18499
266	0.1	0.8302841635845687	0.8352734503546834	0.15073
267	0.1	0.8088711019156337	0.8124903153671993	0.14587
268	0.1	0.7615593346509401	0.7603406326157212	0.149
269	0.1	0.8261307009258331	0.8258149392646444	0.1886
270	0.1	0.8153449588636887	0.819003216404417	0.15252
271	0.1	0.8408204925805461	0.8539755682136542	0.1523
272	0.1	0.8100979000769718	0.8147523234728706	0.22022
273	0.1	0.8604820195047476	0.8616886074874213	0.15581
274	0.1	0.8461138178636389	0.8493020639022295	0.14565
275	0.1	0.8495547562710841	0.854062033492897	0.15647
276	0.1	0.7948002577339718	0.7946283665697033	0.21552
277	0.1	0.8504264985823258	0.8482978300447278	0.14887
278	0.1	0.8279245233149696	0.8386030897926027	0.15288
279	0.1	0.8052771059522025	0.8101408913549455	0.19367
280	0.1	0.8567380426757009	0.8576894276750614	0.14906
281	0.1	0.827890745148208	0.8345905972687018	0.1513
282	0.1	0.7731436697494035	0.7719741115741136	0.14727
283	0.1	0.8214338073693426	0.8322671735926683	0.14559
284	0.1	0.8612767105958292	0.8673103805802801	0.15825
285	0.1	0.8283684251546302	0.8339501288399233	0.15203
286	0.1	0.7997755406120127	0.807700464118683	0.16055
287	0.1	0.8302370303150596	0.8324626425475304	0.15771
288	0.1	0.8239493401960442	0.8306998145644954	0.16138
289	0.1	0.7980996146739353	0.8001214854572324	0.14515
290	0.1	0.8168076283282936	0.8240002905209511	0.15189
291	0.1	0.8213256513620071	0.8245549953485746	0.15537
292	0.1	0.8670839660000176	0.8751283822186324	0.15489
293	0.1	0.8485687906279513	0.8549657115022298	0.15495
294	0.1	0.8212476991805067	0.8276833262148566	0.14841
295	0.1	0.8347889635265664	0.8420024023362366	0.1538
296	0.1	0.8032023848095362	0.8034823552492746	0.15114
297	0.1	0.8289054559996109	0.8392505664966187	0.16286
298	0.1	0.8480118867673824	0.8596176026404632	0.14981
299	0.1	0.8437897577208247	0.8519520699102019	0.19707
300	0.15	0.808852025785151	0.818125115282151	0.18979
301	0.15	0.8326850292588897	0.8561862504821391	0.18623
302	0.15	0.8115830270773334	0.8288359894169813	0.15199
303	0.15	0.8297203531434459	0.8377910589890182	0.15592
304	0.15	0.8571822359490067	0.878983061278847	0.14792
305	0.15	0.8097323145580344	0.8224201586164159	0.1692
306	0.15	0.8018552864120339	0.811479674486326	0.1492
307	0.15	0.8224217454006031	0.8377778265414811	0.18297
308	0.15	0.8633742263251705	0.8762022796011647	0.1577
309	0.15	0.8419436847467239	0.8595291805761136	0.14884
310	0.15	0.7651197772431382	0.7815605270427038	0.16785
311	0.15	0.7934509975979	0.8031414646021884	0.15875
312	0.15	0.8214546566637286	0.8357082944428822	0.15223
313	0.15	0.8009624512473985	0.8151246751102255	0.15265
314	0.15	0.8417814853959922	0.85449995924212	0.18382
315	0.15	0.8236077519650329	0.8373866484358553	0.15305
316	0.15	0.8054982756783738	0.8177490748439136	0.18133
317	0.15	0.7987664013431104	0.8136640305621015	0.14698
318	0.15	0.7967928364925208	0.8087222892642427	0.15196
319	0.15	0.8298598161770012	0.8450202870498071	0.16603
320	0.15	0.7943073439166008	0.8091729385401029	0.18386
321	0.15	0.7811119591582271	0.7888706226130348	0.15244
322	0.15	0.8121301639815622	0.8210906584479721	0.15712
323	0.15	0.8410367391167618	0.8501396339470799	0.15036
324	0.15	0.8674111787211727	0.8727733718949939	0.16122
325	0.15	0.8249897049396571	0.8468526644306058	0.18762
326	0.15	0.8331447338401458	0.8421234322542199	0.16017
327	0.15	0.8160207352034335	0.8296011620487335	0.15619
328	0.15	0.7310770754015533	0.7406180025291217	0.16035
329	0.15	0.8182206452061158	0.831135828137406	0.15275
330	0.15	0.8140293179503508	0.8254856948846014	0.22854
331	0.15	0.8081431621150252	0.8181676433896999	0.15382
332	0.15	0.7936988821529047	0.7941546785720862	0.1517
333	0.15	0.8099328678787013	0.8190290559050217	0.21706
334	0.15	0.7960894377967548	0.8071424343175867	0.14756
335	0.15	0.8161949355520928	0.8308526505370847	0.15058
336	0.15	0.8447952055046413	0.8635161638764592	0.15176
337	0.15	0.8038179610434789	0.8147727262013299	0.14182
338	0.15	0.806490892392505	0.8174815063926122	0.15121
339	0.15	0.821593057176348	0.83665723321024	0.15183
340	0.15	0.822337553237248	0.8349033531075282	0.14806
341	0.15	0.7650118590735424	0.7828352666296765	0.15419
342	0.15	0.8146612030974175	0.8190385043915287	0.15748
343	0.15	0.8032043412692286	0.8182771167146572	0.15452
344	0.15	0.8444230751760131	0.8430804916577421	0.1506
345	0.15	0.8549625166452348	0.866669469994122	0.14942
346	0.15	0.7622695536359516	0.7705014431084577	0.15784
347	0.15	0.8233432407035524	0.8390662069631742	0.19207
348	0.15	0.8147560321679166	0.8308976328025893	0.15047
349	0.15	0.7945966768814126	0.7994827080841078	0.15103
350	0.15	0.7976183614174075	0.8130251133569721	0.15547
351	0.15	0.829394001938191	0.83668004543182	0.15363
352	0.15	0.81550040862406	0.8339181302721596	0.154
353	0.15	0.8038214355632173	0.8105652764287803	0.15673
354	0.15	0.8554650113986558	0.8755049262887502	0.15663
355	0.15	0.8103134503106928	0.8234197385871292	0.18665
356	0.15	0.8391731792727043	0.850474543524146	0.21596
357	0.15	0.8376816412681685	0.851417871007119	0.15403
358	0.15	0.7935973786033809	0.8087062646953168	0.1495
359	0.15	0.7920545504645623	0.802089445858794	0.16298
360	0.15	0.7346357230272601	0.7434764892576674	0.15545
361	0.15	0.8002705927708578	0.8094944344068374	0.18511
362	0.15	0.8368790255032919	0.8538042062283946	0.15231
363	0.15	0.7835685830367225	0.792838489481489	0.15564
364	0.15	0.8363867209562573	0.8493381776630167	0.15784
365	0.15	0.8180442443401527	0.8271978523661213	0.16298
366	0.15	0.8101127430546925	0.8328517439955805	0.1591
367	0.15	0.8260899936540091	0.8332304323565617	0.1574
368	0.15	0.8365980984105781	0.8464065058461415	0.15064
369	0.15	0.7666064036084231	0.7763995107048844	0.21469
370	0.15	0.7583286219467983	0.7633346761715825	0.15098
371	0.15	0.78716476406085	0.7952703602627603	0.15068
372	0.15	0.8014597979283292	0.8141918235036827	0.14583
373	0.15	0.8470067725238897	0.8598647918590536	0.21413
374	0.15	0.8589460868682225	0.8720630230716537	0.15583
375	0.15	0.83540966829113	0.8530164312452913	0.1552
376	0.15	0.8366339409486521	0.8499797111193258	0.15507
377	0.15	0.8088538664740762	0.8246510598926635	0.15251
378	0.15	0.8147389178191701	0.8227945510843491	0.15748
379	0.15	0.8079263941724814	0.8125538810076518	0.16259
380	0.15	0.8110538119017651	0.8251607075689535	0.1927
381	0.15	0.8287600015303996	0.8367491191108832	0.15122
382	0.15	0.8012736280790881	0.8245129651477248	0.15143
383	0.15	0.7909917216605578	0.8031829721859481	0.15174
384	0.15	0.8204528548223282	0.8390638265619165	0.15475
385	0.15	0.8336525846943076	0.8530081008584852	0.15077
386	0.15	0.8206590086296316	0.8408560330017683	0.15289
387	0.15	0.7739649164634617	0.7913084238629845	0.15252
388	0.15	0.7719288319844152	0.7811590453784074	0.15059
389	0.15	0.781861075539814	0.7946941373058426	0.15287
390	0.15	0.7572326973121024	0.7619089417821482	0.15671
391	0.15	0.8335542120722356	0.8456167721687076	0.14966
392	0.15	0.7601109951328276	0.7744684173302645	0.18961
393	0.15	0.8369909790054945	0.8481782582866675	0.15427
394	0.15	0.834501508271733	0.843000751893331	0.15119
395	0.15	0.8142251051349568	0.8245210842644429	0.15617
396	0.15	0.7834796524906218	0.7994302121129734	0.14757
397	0.15	0.7784731314179634	0.7899215188996442	0.15295
398	0.15	0.8345789960734044	0.8403827668259815	0.15755
399	0.15	0.7749469620332949	0.7813460289332953	0.15225
400	0.2	0.8146069342753618	0.8388512090237409	0.18536
401	0.2	0.8604236432176716	0.8774051021938238	0.14385
402	0.2	0.8165386045481295	0.8468340284966623	0.14959
403	0.2	0.7715467007442154	0.7839696110215673	0.223
404	0.2	0.7779245475245795	0.7914935831704006	0.15732
405	0.2	0.7800097275292137	0.801650420150161	0.15535
406	0.2	0.8478234106982216	0.8682349496840855	0.19618
407	0.2	0.8370857375163467	0.8597620868950685	0.14931
408	0.2	0.8077295104129795	0.8288129254518911	0.1883
409	0.2	0.793756486778957	0.8143860111557618	0.1478
410	0.2	0.7910011799762637	0.8065101570141195	0.15437
411	0.2	0.7976757143855624	0.8182817182296609	0.14633
412	0.2	0.8053476360958498	0.8262942666423794	0.15922
413	0.2	0.8234832836582539	0.851572520391731	0.15447
414	0.2	0.8161715311587244	0.8377025796562039	0.14905
415	0.2	0.7870096601644984	0.8139544293123826	0.14848
416	0.2	0.8300985026391846	0.8497171026491123	0.18689
417	0.2	0.7208767840890046	0.7389966025073516	0.23463
418	0.2	0.8214881270157173	0.8482599135967842	0.14899
419	0.2	0.8033431383570991	0.8220460511347416	0.15029
420	0.2	0.8048690957805176	0.8311147128735541	0.14651
421	0.2	0.8305321944083459	0.8516071914275448	0.17496
422	0.2	0.7816744456058514	0.8059221886943938	0.1436
423	0.2	0.8589946810481491	0.871533474934868	0.14996
424	0.2	0.7954109047687807	0.8076287307638612	0.15175
425	0.2	0.8164683727529756	0.8347295528504203	0.1649
426	0.2	0.8420737217974759	0.8680623591629958	0.15789
427	0.2	0.8212309077070299	0.8500801358093206	0.15029
428	0.2	0.7696244665014387	0.7960406225560389	0.16733
429	0.2	0.839599232687225	0.8630576621396262	0.16864
430	0.2	0.7711928538857201	0.7869862569656862	0.15334
431	0.2	0.7870492068102488	0.808732483718098	0.15911
432	0.2	0.8142378544490662	0.8337789103055796	0.15356
433	0.2	0.7913527670279881	0.8120960836864998	0.14501
434	0.2	0.8135838511792248	0.8397735206035124	0.16622
435	0.2	0.7882623205974644	0.8152228488187779	0.15911
436	0.2	0.7874428559327111	0.8122624507257652	0.14921
437	0.2	0.755511232024579	0.7681740477850836	0.1516
438	0.2	0.7721556595839175	0.8001410045345329	0.15882
439	0.2	0.7472880990915821	0.7648129348584872	0.15309
440	0.2	0.784481325936283	0.8056722525832485	0.16078
441	0.2	0.8257411880158103	0.8500893372369293	0.14513
442	0.2	0.8235373391616548	0.8472130507988961	0.15395
443	0.2	0.7832494819369885	0.8062637445323275	0.14802
444	0.2	0.8210461921747704	0.8532291536736337	0.19692
445	0.2	0.8362070649650405	0.8640000268722083	0.15698
446	0.2	0.8068765807490051	0.8237470242714505	0.16059
447	0.2	0.8408455745791598	0.8654004211931368	0.14752
448	0.2	0.8192564306449285	0.8459497468879067	0.21831
449	0.2	0.7779938128546185	0.7999109472521209	0.15155
450	0.2	0.833234107491715	0.847838415950044	0.16179
451	0.2	0.821361918126402	0.8355225969834973	0.15728
452	0.2	0.8077469827359586	0.8310932772841245	0.1492
453	0.2	0.7864455932895515	0.8080059743278333	0.14806
454	0.2	0.794931197074066	0.8129646456405266	0.15443
455	0.2	0.8327398072388379	0.8490093342655857	0.14947
456	0.2	0.8371185453734774	0.8546200085566157	0.15139
457	0.2	0.7661595548418282	0.791242729937107	0.15696
458	0.2	0.8017914006974349	0.816750137072973	0.15988
459	0.2	0.7975506958444133	0.8172639902326967	0.15075
460	0.2	0.7944891059281677	0.8117318762186155	0.28591
461	0.2	0.7896922086053596	0.8131790639737194	0.15514
462	0.2	0.8044721917162421	0.8269488023840472	0.14575
463	0.2	0.8040893681585317	0.8131386313400342	0.19393
464	0.2	0.8082807031216734	0.8314951361097238	0.14983
465	0.2	0.841042241916765	0.8672180796726332	0.1876
466	0.2	0.7634203381213744	0.7807782624824391	0.14812
467	0.2	0.8182688677157754	0.8347259967154365	0.15326
468	0.2	0.8022221957056497	0.812664387680329	0.15126
469	0.2	0.7813097616202939	0.8016946697133189	0.20063
470	0.2	0.7786456255283399	0.7852297864631297	0.14941
471	0.2	0.8042453555549169	0.8144763759372187	0.15715
472	0.2	0.8142289408038024	0.8388511682494265	0.14979
473	0.2	0.7819531194503307	0.7940606099773821	0.14655
474	0.2	0.8700588315887033	0.8906786945780469	0.15067
475	0.2	0.7807127490516557	0.801282195262807	0.14714
476	0.2	0.7993340591333377	0.8199726068605734	0.20613
477	0.2	0.8259496560266315	0.8441299622640343	0.14901
478	0.2	0.7852576013915247	0.8000547800859964	0.15252
479	0.2	0.813089079659617	0.8349372954115661	0.15635
480	0.2	0.8266519571231478	0.842088210410885	0.14656
481	0.2	0.7885206108868724	0.8051942903501146	0.15265
482	0.2	0.8237502823874494	0.8439715420871018	0.1657
